minute,msg_volume,avg_sentiment,close_price,price_change,volume_rolling_mean,volume_rolling_std,volume_zscore,sentiment_rolling_mean,sentiment_rolling_std,sentiment_zscore,price_change_abs,price_volatility,volume_spike,sentiment_spike,manipulation_signal,signal_strength,isolation_anomaly,combined_manipulation_signal
2018-03-23 07:00:00,354,0.1553672316384181,8379.0,2.530000000000655,96.05,39.19980326827146,6.5803899997731925,0.3667294485851835,0.08235610944081853,-2.5664113078015376,2.530000000000655,8.371333333333222,1,0,0,27.092833333333306,1,1
2018-03-23 07:01:00,414,0.18357487922705315,8386.99,7.989999999999782,101.03333333333333,56.73368253924009,5.516417181870485,0.3664556965723011,0.08294490593494198,-2.204820301663703,7.989999999999782,8.354499999999886,1,0,0,27.088624999999972,1,1
2018-03-23 02:00:00,191,0.17277486910994763,8598.67,14.5,99.75,17.675631985920482,5.162474241951343,0.3598445086877595,0.09773516732979556,-1.9140267588616848,14.5,7.662833333333401,1,0,0,26.91570833333335,1,1
2018-03-23 05:30:00,249,0.21285140562248997,8388.11,6.140000000001237,99.8,27.705350398036227,5.385241206887395,0.35541645337877925,0.09515633998579036,-1.4982033732508517,6.140000000001237,6.834833333333275,1,0,0,26.70870833333332,1,1
2018-03-23 05:00:00,185,0.1837837837837838,8402.7,-14.159999999999854,98.21666666666667,17.837393275645873,4.865247243641532,0.3466673602524374,0.09372909208268645,-1.7377938381300382,14.159999999999854,6.73766666666664,1,0,0,25.965256927136426,1,1
2018-03-23 03:00:00,198,0.23737373737373738,8428.43,0.4400000000005093,100.4,21.48724493543215,4.5422293900894495,0.32437300113667544,0.08244797604947694,-1.0551891355294762,0.4400000000005093,10.925666666666773,1,0,0,25.192491162429967,1,1
2018-03-23 04:00:00,178,0.1853932584269663,8417.64,-1.180000000000291,100.5,17.5668215775929,4.411725550120485,0.363698236671084,0.10086708719022415,-1.7677045655466588,1.180000000000291,6.435833333333418,1,0,0,23.47828426825163,1,1
2018-03-23 06:30:00,172,0.18604651162790697,8415.98,-1.0200000000004366,95.53333333333333,19.95967686524437,3.831057153473277,0.3324909622546999,0.09429931055065531,-1.5529583070474335,1.0200000000004366,7.270166666666592,1,0,0,20.54790696813019,1,1
2018-03-23 03:30:00,169,0.10650887573964497,8424.02,10.210000000000946,100.13333333333334,20.568584459477687,3.348147922099036,0.3444517862844919,0.09231975559098066,-2.577350120475974,10.210000000000946,7.961166666666638,1,0,0,18.07349779211938,1,1
2018-03-23 01:00:00,176,0.17613636363636365,8635.42,-14.579999999999927,90.28571428571429,27.170099111234126,3.1547283728573783,0.35542040008372056,0.10269243225820085,-1.7458179408843326,14.579999999999927,7.420952380952648,1,0,0,16.94419631577763,1,1
2018-03-23 03:07:00,120,0.5083333333333333,8406.99,-2.710000000000946,101.36666666666666,21.479960441420097,0.8674751760681672,0.33377677554270613,0.08694232533293045,2.0077051012507403,2.710000000000946,11.050666666666773,0,1,0,15.964534329155827,1,1
2018-03-23 04:34:00,91,0.6263736263736264,8429.29,-0.25,97.68333333333334,15.97932102953601,-0.4182488669406584,0.35317413072908593,0.09303171670094473,2.936595913056532,0.25,5.487833333333431,0,1,0,15.488757012192776,1,1
2018-03-23 07:02:00,277,0.26714801444043323,8392.7,5.710000000000946,103.96666666666667,61.11283442185811,2.8313746554041384,0.36628770143343703,0.08313867105806547,-1.1924474289026687,5.710000000000946,8.373833333333247,1,0,0,15.342346250449596,1,1
2018-03-23 06:00:00,170,0.07647058823529412,8433.42,15.659999999999854,97.08333333333333,26.730476269268394,2.727847540174593,0.31774398086947053,0.09816738877433155,-2.457750357794026,15.659999999999854,6.326666666666612,1,0,0,14.502146806081523,1,1
2018-03-23 05:21:00,85,0.611764705882353,8373.23,2.9499999999989086,96.85,19.63465027764497,-0.6035248516734194,0.35935104657611416,0.0963129412882422,2.6207385548768207,2.9499999999989086,7.366666666666606,0,1,0,14.068998142097058,1,1
2018-03-23 01:30:00,147,0.16326530612244897,8592.37,34.88000000000102,93.82352941176471,20.77181348111227,2.5600301137191668,0.35718334506051896,0.10244481474562596,-1.892883954503857,34.88000000000102,8.413529411764959,1,0,0,13.877095001434844,1,1
2018-03-23 07:03:00,273,0.09523809523809523,8388.84,-3.860000000000582,107.25,64.76754392257523,2.5591521216087747,0.36151535389793155,0.09016724833341822,-2.95311557650775,3.860000000000582,8.291666666666606,1,0,0,13.856742425127505,1,1
2018-03-23 02:22:00,127,0.4566929133858268,8379.88,-30.030000000000655,102.03333333333333,19.321514018181983,1.2921692032520466,0.3441753783733551,0.09479058390430385,1.1869992079261271,30.030000000000655,9.116333333333296,0,0,0,13.525888337179396,1,1
2018-03-23 02:30:00,148,0.22972972972972974,8428.39,-0.4000000000014552,102.43333333333334,19.42858863883776,2.3453409389829756,0.34148035452936015,0.09262315869788174,-1.2064954367265532,0.4000000000014552,9.75600000000004,1,0,0,12.870762004950777,1,1
2018-03-23 08:30:00,164,0.1402439024390244,8488.62,4.4100000000016735,110.26666666666667,23.59536486129961,2.27728332966708,0.35928145531021755,0.09133872431164357,-2.398053579884423,4.4100000000016735,6.817333333333287,1,0,0,12.162666625974579,1,1
2018-03-23 03:19:00,71,0.5492957746478874,8384.79,-5.209999999999127,100.96666666666667,20.249265872163917,-1.4798889686154997,0.34994821358507283,0.09012377942679814,2.211906229681596,5.209999999999127,9.327500000000084,0,1,0,12.091108916275743,1,1
